trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
198229.0,8/9/2022 3:25,4460210000000000.0,fraud_Karpe-Hans Pvt Ltd,entertainment,9980.26,Neysa,Sampath,F,"979, Hegde Road, Nangloi Jat 269350",Gandhinagar,Nagaland,83.7482,-34.44261,860527.0,"Surveyor, building control",1/23/1954,83.748109,-34.456734,0.0,4.13e+18
967088.0,5/29/2022 0:05,372904000000000.0,fraud_Kota and Sons Pvt Ltd,online_shopping,,Himmat,,,"49/85, De Ganj, Ambala-664208",Erode,Kerala,10.7406925,31.003317,571784.0,Haematologist,,10.75259,30.985071,0.0,-3.52e+18
671845.0,9/17/2023 15:42,4.89569e+18,,online_shopping,2000.4,Manikya,Sarin,F,"H.No. 438, Varty Ganj, Begusarai-197576",Nagpur,Kerala,7.312827,-171.304687,624089.0,,5/2/1975,7.316318,-171.315548,1.0,7.3e+18
107671.0,,2715610000000000.0,"fraud_Venkatesh, Deshmukh and Lala Pvt Ltd",,5219.4,Umang,Ghosh,,"35/020, Kapur Zila, Kanpur-247376",Kottayam,Telangana,88.6378975,133.690962,321505.0,"Investment banker, operational",3/26/1989,88.6565,133.709355,1.0,-1.52e+18
205407.0,10/12/2022 9:29,30091000000000.0,fraud_Bhatti-Sant Pvt Ltd,online_shopping,200.18,Divij,Shetty,F,"H.No. 66, Devi, Katihar 627806",Nashik,Arunachal Pradesh,-23.783437,109.474687,678131.0,"Engineer, structural",,-23.769719,109.494444,,5.23e+18
770443.0,3/3/2024 0:15,349601000000000.0,fraud_Madan and Sons Pvt Ltd,travel,526.89,Mannat,Shan,M,"29/334, Maharaj Road, Firozabad 180422",Noida,Odisha,-30.237738,37.740924,927747.0,Forensic psychologist,7/15/1983,-30.220527,37.72217,0.0,1.07e+18
855234.0,11/12/2022 9:15,30546600000000.0,"fraud_Bhandari, Sood and Konda Pvt Ltd",entertainment,5840.08,Piya,,F,"037, Sura Nagar, Dharmavaram-387945",Ramgarh,Mizoram,-35.219253,65.293817,401685.0,"Conservator, museum/gallery",4/3/1983,,65.275927,,-6.59e+18
281485.0,3/10/2023 1:37,213159000000000.0,fraud_Doctor Ltd Pvt Ltd,fitness_and_medical,4711.26,Farhan,Seth,F,"705, Basak Path, Dharmavaram 167041",Berhampur,Maharashtra,19.672504,-148.556537,627041.0,Brewing technologist,3/13/1941,19.68338,-148.553051,0.0,-4.61e+18
356979.0,1/30/2023 4:26,30100000000000.0,fraud_Kata Inc Pvt Ltd,online_shopping,6009.57,Krish,Hegde,F,"H.No. 70, Vala Road, Unnao-195517",Narasaraopet,Haryana,-75.3686495,59.130898,957273.0,Commercial/residential surveyor,6/9/1946,-75.353692,59.14082,0.0,1.47e+18
744179.0,9/29/2022 3:52,6528690000000000.0,"fraud_Borah, Bhalla and Dave Pvt Ltd",online_shopping,1333.99,Tiya,,M,,Madanapalle,Meghalaya,47.4441235,69.436377,,Archivist,6/4/2004,47.427576,69.443737,0.0,8.87e+17
644148.0,10/24/2022 8:26,4.85141e+18,"fraud_Hegde, Bhalla and Jain Pvt Ltd",online_shopping,3615.29,Umang,Reddy,M,"H.No. 789, Ramanathan, Warangal-152532",,Mizoram,2.84803,-90.97475,830528.0,"Scientist, audiological",11/19/1950,2.834526,-90.959278,0.0,9.07e+18
648394.0,8/3/2022 22:21,3500580000000000.0,fraud_Rajagopalan Group Pvt Ltd,travel,4367.85,Pihu,Agarwal,M,"028, Doshi Chowk, Mangalore 604950",Morena,,77.8531245,,845377.0,"Merchandiser, retail",6/16/1959,77.864014,,0.0,
524949.0,1/10/2024 8:55,3594610000000000.0,fraud_Thaker Group Pvt Ltd,online_shopping,5603.68,Nitya,,M,"H.No. 58, Raman Zila, Kozhikode 531029",Vellore,Arunachal Pradesh,-75.312453,-100.787248,267126.0,Housing manager/officer,,-75.313761,-100.805346,,-1.98e+18
393473.0,7/24/2022 4:56,180046000000000.0,fraud_Sharma and Sons Pvt Ltd,online_shopping,7892.15,Kavya,,M,"H.No. 343, Bhandari Chowk, Aizawl 348756",Proddatur,Nagaland,40.1595675,39.713225,,Sales promotion account executive,,40.160285,39.695639,1.0,-6.18e+18
224093.0,2/3/2024 8:04,3526010000000000.0,"fraud_Venkatesh, Char and Chokshi Pvt Ltd",fitness_and_medical,2275.29,Lakshay,Biswas,F,"33/89, Kumar Marg, Bhavnagar-683833",Sasaram,Sikkim,,89.285252,,"Research officer, political party",7/1/1943,71.055177,89.291588,0.0,-3.03e+18
167447.0,4/24/2022 3:47,,,travel,6434.21,Devansh,Cherian,F,"97/620, Gokhale Path, Imphal-925076",Bhimavaram,Goa,-54.226763,-114.242605,340004.0,Farm manager,3/5/1988,-54.244702,-114.248365,1.0,6.41e+18
779624.0,7/9/2023 3:08,30466700000000.0,fraud_Saraf Group Pvt Ltd,entertainment,4382.98,Taran,Zachariah,M,"H.No. 76, Subramaniam Zila, Uluberia-033896",Bathinda,Tamil Nadu,-88.0533265,-71.152121,426427.0,Video editor,5/26/1998,,-71.142693,0.0,1.12e+18
378056.0,11/8/2023 8:52,4730920000000.0,"fraud_Bail, Sawhney and Sachar Pvt Ltd",fitness_and_medical,3180.38,,Mannan,M,"44/475, Mand, Nangloi Jat 663428",Cuttack,Arunachal Pradesh,-4.491414,50.800938,496746.0,,11/5/1951,-4.482409,50.785306,1.0,6.78e+18
101463.0,3/15/2023 14:12,6594110000000000.0,fraud_Contractor Group Pvt Ltd,online_shopping,7660.02,Arhaan,Bhat,F,"08/45, Kari, Proddatur-890456",Nanded,Tripura,3.0717465,124.089876,73765.0,Magazine features editor,12/26/1980,3.059865,,1.0,-4.99e+18
611699.0,5/9/2023 16:32,213103000000000.0,fraud_Dasgupta Group Pvt Ltd,fitness_and_medical,8564.68,Gatik,Bali,F,"301, Rattan Zila, Nizamabad 054093",,Tripura,71.6300855,-90.476784,464186.0,,3/22/1970,71.621767,-90.471167,0.0,-7.27e+17
995724.0,3/11/2024 8:33,676202000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,4/19/1956,75.317233,,1.0,6.05e+18
419448.0,7/9/2022 10:22,3565340000000000.0,fraud_Wagle Group Pvt Ltd,entertainment,3733.34,Tarini,,F,"00/319, Borde Path, Jehanabad 054076",Srikakulam,Tamil Nadu,-18.1778195,-141.917256,158242.0,Environmental health practitioner,1/22/1959,-18.165183,-141.923319,1.0,-7.89e+18
598001.0,2/17/2023 20:57,3569690000000000.0,fraud_Chahal PLC Pvt Ltd,,5024.72,Charvi,Deep,F,"49, Bhalla Circle, Tadepalligudem-226025",Bongaigaon,Gujarat,,49.253722,368133.0,Recycling officer,3/10/1948,14.137595,49.239615,0.0,6.71e+18
403624.0,4/11/2024 20:55,6581280000000000.0,fraud_Kapadia-Seth Pvt Ltd,online_shopping,3393.41,Miraan,Barad,F,"H.No. 879, Chana Zila, Allahabad 227338",Tirunelveli,Rajasthan,-35.085525,19.022476,437240.0,Retail banker,1/31/2006,-35.070384,19.028325,0.0,-2.09e+18
863286.0,7/27/2023 15:22,180041000000000.0,fraud_Vasa-Dyal Pvt Ltd,entertainment,5843.22,Bhavin,Jhaveri,M,"H.No. 09, Varty Ganj, Bhilai-640835",Agra,Arunachal Pradesh,-37.543123,37.972625,767005.0,Manufacturing systems engineer,5/19/1938,-37.559066,37.954343,1.0,4.58e+18
532875.0,,213184000000000.0,"fraud_Zacharia, Loyal and Kalita Pvt Ltd",online_shopping,2002.05,Alisha,Manda,F,"H.No. 516, Dass Street, Kolkata 811964",Mira-Bhayandar,Arunachal Pradesh,-19.7945555,88.45491,510719.0,"Therapist, music",11/20/1947,-19.776668,88.45103,0.0,-8.69e+18
129343.0,8/6/2023 22:26,4712730000000000.0,fraud_Koshy Ltd Pvt Ltd,travel,8968.73,Anay,,F,"H.No. 326, Grover Nagar, Aurangabad-176618",Firozabad,Tamil Nadu,-19.9011065,40.750952,543979.0,Research scientist (life sciences),5/17/2004,-19.89737,40.768155,1.0,6.19e+18
310952.0,,4670510000000.0,fraud_Ram-Butala Pvt Ltd,fitness_and_medical,2610.4,Eva,Rao,,"57, Badami Ganj, Indore 588847",Salem,Telangana,-43.233406,-126.694379,77735.0,Nutritional therapist,,-43.214803,-126.679935,1.0,-4.54e+18
818817.0,9/16/2023 2:09,5463000000000000.0,fraud_Gola and Sons Pvt Ltd,travel,8958.66,Nitya,Bansal,F,"90/291, Koshy Road, Chandrapur 178304",Ahmedabad,Punjab,50.322612,162.642721,837696.0,,1/2/1951,50.302677,162.661525,0.0,4.03e+18
615063.0,4/25/2022 18:30,4951880000000000.0,fraud_Kumer LLC Pvt Ltd,travel,6340.55,Hrishita,Verma,,"665, Wali Path, Kota-836361",Sultan Pur Majra,Nagaland,36.7039035,-31.645979,411508.0,Metallurgist,10/10/1989,,-31.658643,0.0,5.73e+18
137751.0,4/17/2022 16:15,4031150000000000.0,,entertainment,5497.95,Mahika,Edwin,M,"H.No. 160, Kalita Ganj, Rohtak-377439",Durgapur,Rajasthan,-41.8450655,-33.71324,,Counselling psychologist,2/7/1992,-41.838546,-33.729643,1.0,-2.07e+18
625524.0,6/21/2022 4:54,4117590000000.0,,travel,8697.49,Piya,Dave,F,"H.No. 472, Din Circle, Miryalaguda 438331",,Sikkim,-51.5072825,151.76147,224724.0,"Conservator, furniture",6/28/1952,-51.490713,151.77518,0.0,-3.59e+18
667592.0,9/13/2023 20:13,36215400000000.0,fraud_Ravi-Dutta Pvt Ltd,travel,9141.66,Darshit,Koshy,F,"415, Yohannan Zila, Faridabad-029218",Khammam,Punjab,-71.4499215,148.926399,478527.0,Archivist,1/15/1969,,148.912493,,6.6e+18
689917.0,8/18/2022 0:21,4254620000000000.0,fraud_Arya-Sibal Pvt Ltd,fitness_and_medical,2658.39,Anahi,Kapoor,F,"H.No. 298, Jani Path, Kanpur 924638",Agartala,Uttarakhand,41.21507,92.894143,792285.0,Fast food restaurant manager,12/14/1945,,,0.0,-3.33e+18
863303.0,9/18/2022 23:30,503864000000.0,fraud_Brar-Brahmbhatt Pvt Ltd,travel,2967.16,Anaya,Kamdar,M,"01/28, Chandra Path, Sagar 203284",Bardhaman,Himachal Pradesh,20.201716,-79.78533,845481.0,,2/19/1939,20.215767,-79.790787,0.0,1.06e+18
834210.0,11/28/2022 8:41,6011760000000000.0,"fraud_Sachdeva, Bhatia and Sandhu Pvt Ltd",online_shopping,693.23,Jayant,Sehgal,F,"H.No. 37, Keer Ganj, Ramagundam-194088",,,13.0433755,-34.188634,840443.0,Herbalist,6/17/1971,13.039684,-34.174425,1.0,2.14e+18
356979.0,1/30/2023 4:26,30100000000000.0,fraud_Kata Inc Pvt Ltd,online_shopping,6009.57,Krish,Hegde,F,"H.No. 70, Vala Road, Unnao-195517",Narasaraopet,Haryana,-75.3686495,59.130898,957273.0,Commercial/residential surveyor,6/9/1946,-75.353692,59.14082,0.0,1.47e+18
214411.0,7/25/2022 21:27,3542570000000000.0,"fraud_Khatri, Wadhwa and Gala Pvt Ltd",online_shopping,9472.65,Dhruv,Tripathi,M,"H.No. 174, Ravi Path, Patna 817877",Ahmedabad,Goa,62.07529,111.960232,653184.0,"Engineer, building services",7/27/1997,62.064701,111.955205,1.0,5.27e+18
663761.0,12/26/2023 4:47,,fraud_Luthra-Sabharwal Pvt Ltd,online_shopping,,Hrishita,,F,,Parbhani,Sikkim,45.3959005,-31.560745,853424.0,Public relations officer,4/18/1980,45.413997,-31.549259,1.0,8.41e+18
116701.0,2/27/2023 8:20,675917000000.0,fraud_Randhawa PLC Pvt Ltd,travel,3864.91,Drishya,Dani,F,"140, Toor Chowk, Aurangabad-724866",Bidhannagar,Tripura,-74.806636,-155.6454,677675.0,"Engineer, civil (contracting)",8/6/1976,-74.824621,-155.638275,1.0,4.77e+17
819306.0,10/26/2022 14:34,30149000000000.0,fraud_Ray LLC Pvt Ltd,online_shopping,377.45,Dhanuk,Chana,F,"71/886, Vig Ganj, Guwahati 268152",Ramgarh,West Bengal,-69.2355425,,,"Designer, ceramics/pottery",11/16/1970,-69.249664,,0.0,-2.8e+17
359954.0,6/28/2023 3:31,180029000000000.0,"fraud_Srinivas, Ratti and Lata Pvt Ltd",travel,4101.21,Lavanya,Rama,F,,Jamalpur,West Bengal,-48.3484575,,23846.0,"Engineer, water",2/10/1963,-48.34103,41.24107,,-2.1e+18
663694.0,10/29/2023 15:04,180035000000000.0,"fraud_Cheema, Divan and Khosla Pvt Ltd",online_shopping,1052.72,,,,"413, Mane Road, Mahbubnagar 280197",Gudivada,Uttarakhand,85.877617,-109.634495,852953.0,"Psychologist, educational",,85.884236,-109.622011,1.0,1.54e+18
757724.0,4/7/2023 12:56,4582010000000.0,fraud_Kibe and Sons Pvt Ltd,entertainment,9553.78,Stuvan,Arya,F,"234, Deo Path, Pudukkottai 728013",Panvel,Chhattisgarh,51.2734745,14.504445,933329.0,Educational psychologist,8/10/1954,51.285907,14.52412,0.0,-6.1e+18
695915.0,4/2/2024 22:25,3576550000000000.0,fraud_Dhillon-Bakshi Pvt Ltd,travel,2824.77,Miraan,Dayal,F,"H.No. 649, Loke Road, Loni 215502",Raiganj,Nagaland,-33.015286,-125.215939,277503.0,"Geologist, wellsite",1/8/1940,-33.000638,,1.0,-1.03e+18
323451.0,11/23/2023 11:30,372652000000000.0,"fraud_Tella, Sami and Ganesan Pvt Ltd",fitness_and_medical,3993.25,,Bains,F,"825, Golla Nagar, Tirupati-187478",Morbi,Tripura,70.5363355,-47.150155,385280.0,Diplomatic Services operational officer,6/13/2000,70.532516,-47.157752,1.0,5.95e+18
768043.0,4/13/2023 10:43,564002000000.0,"fraud_Aurora, Dhar and Raja Pvt Ltd",fitness_and_medical,8196.61,Siya,Dixit,F,"77, Gola Circle, Meerut 183014",Kulti,Maharashtra,44.0757155,-126.682131,119703.0,Chief Technology Officer,7/8/1981,44.072491,-126.693801,1.0,-4.33e+18
465644.0,6/7/2023 3:44,379447000000000.0,"fraud_Suresh, Bala and Iyer Pvt Ltd",online_shopping,2027.49,Tejas,Som,F,"07/144, Batta Nagar, Bangalore-161372",Vijayanagaram,Telangana,25.603413,-177.940125,438489.0,Interpreter,8/16/1971,25.598529,-177.930618,1.0,-1.03e+18
,3/23/2023 17:26,60429005576.0,fraud_Mander-Bahri Pvt Ltd,entertainment,6459.9,Azad,Walia,M,"79, Rattan Chowk, Miryalaguda 036057",Gopalpur,Uttarakhand,45.17825,47.068601,257296.0,Art gallery manager,2/17/1971,45.164603,47.066108,0.0,-8.85e+18
162622.0,12/16/2023 12:48,30446700000000.0,fraud_Doshi Ltd Pvt Ltd,travel,399.96,Rasha,Bajaj,F,"H.No. 49, Chahal Road, Panihati-953424",Durgapur,Haryana,81.8754755,51.675818,553960.0,,6/1/1967,,,0.0,-5.43e+18
265623.0,6/15/2022 10:05,4836290000000000.0,fraud_Lata-Sule Pvt Ltd,travel,6644.09,Farhan,Basu,F,"85, Shan Zila, Phagwara-356850",Dehradun,Andhra Pradesh,88.287995,7.309939,823498.0,Production engineer,7/9/1968,88.294223,7.308595,0.0,-8.79e+18
826697.0,6/22/2022 9:14,4897830000000000.0,fraud_Sangha-Rao Pvt Ltd,online_shopping,4208.88,Shlok,Garde,M,,Allahabad,Sikkim,30.0307655,-84.690156,313591.0,International aid/development worker,3/5/1999,30.046324,-84.692317,0.0,-8.75e+18
687059.0,,376682000000000.0,fraud_Lala-Rastogi Pvt Ltd,online_shopping,154.59,,Choudhry,F,"H.No. 030, Kala Road, Shivpuri 908646",Srinagar,Andhra Pradesh,,-124.721849,80008.0,"Pharmacist, community",2/16/1943,-11.092913,-124.710077,1.0,9.15e+18
232488.0,,3571800000000000.0,fraud_Gala and Sons Pvt Ltd,travel,6416.27,Arhaan,Hayer,M,"27/81, Luthra Marg, Tenali 044589",Bahraich,Uttar Pradesh,43.9288775,-1.107532,302585.0,Armed forces training and education officer,12/28/2004,43.922709,-1.114621,1.0,-7.51e+17
646638.0,3/13/2024 21:25,676387000000.0,"fraud_Bajaj, Sandal and Viswanathan Pvt Ltd",fitness_and_medical,7898.23,Anya,Lalla,F,"H.No. 212, Kade Marg, Malegaon 267672",Pali,Jharkhand,2.709238,-26.035561,290016.0,"Restaurant manager, fast food",8/7/1941,2.721279,-26.036124,0.0,-2.35e+18
549513.0,9/4/2022 12:12,213157000000000.0,"fraud_Chaudhry, Sangha and Hari Pvt Ltd",travel,1741.42,Seher,Shere,M,"83/718, Sem, Nangloi Jat 300208",,,-22.6550925,-67.862159,623236.0,Medical technical officer,3/19/1943,-22.662221,,1.0,
412272.0,5/3/2023 23:45,,,fitness_and_medical,2494.67,Pranay,Bhargava,F,"H.No. 17, Chanda, Karimnagar 962479",Satara,Manipur,54.692979,,106426.0,,6/17/1991,54.673036,-21.093431,1.0,7.58e+18
137981.0,10/19/2023 18:11,3531130000000000.0,fraud_Dave-Srinivasan Pvt Ltd,fitness_and_medical,9534.37,Rasha,Thakkar,M,"73/69, Anne Chowk, Raipur 559482",Chandigarh,Karnataka,83.4922705,83.460096,206921.0,"Doctor, hospital",3/29/1939,83.503307,83.460666,0.0,3.12e+18
780304.0,7/3/2023 12:35,4184000000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,8557.07,Shanaya,Aggarwal,,"52/935, Dayal Chowk, Sasaram-050994",Nagpur,Telangana,-78.477592,,730051.0,"Psychologist, occupational",11/15/1967,,167.230964,1.0,3.11e+17
542337.0,3/19/2024 4:09,675954000000.0,"fraud_Dani, Manda and Tailor Pvt Ltd",entertainment,4387.88,Hrishita,Chand,F,"H.No. 972, Khatri Road, Machilipatnam 286238",Jehanabad,Assam,36.600159,-105.821957,,Osteopath,4/16/1950,36.607554,-105.835459,1.0,-6.62e+18
183256.0,1/2/2023 11:09,4965510000000.0,,travel,,Anay,Anand,F,"85, Sangha Chowk, Rourkela-020887",Ghaziabad,Chhattisgarh,6.0320665,112.504956,229283.0,"Optician, dispensing",5/25/1944,6.030244,112.509657,0.0,8.95e+18
832002.0,11/17/2022 21:03,4.1674e+18,fraud_Luthra LLC Pvt Ltd,online_shopping,3804.55,Prerak,Shukla,F,"73, Sidhu Street, Ujjain-069343",Tiruchirappalli,,-30.4060175,80.668805,958634.0,,8/6/2004,-30.40044,80.649438,0.0,3.81e+18
632782.0,7/5/2023 2:11,4776020000000000.0,"fraud_Ravel, Kibe and Ben Pvt Ltd",travel,3695.41,,Acharya,M,"93/782, Vala Ganj, Agra-475460",Bellary,Odisha,8.596744,84.510506,784623.0,"Conservator, museum/gallery",11/18/1984,8.586734,84.51298,0.0,-3.64e+18
391018.0,1/16/2024 8:40,378094000000000.0,fraud_Shah-Loyal Pvt Ltd,entertainment,9861.9,Ranbir,,F,"27, Bakshi Chowk, Berhampore 290816",Machilipatnam,,,66.993986,178787.0,Television camera operator,3/29/1981,55.459155,,1.0,-4.04e+18
,3/18/2024 5:49,6555570000000000.0,"fraud_Kale, Wable and Hans Pvt Ltd",entertainment,4343.1,Nishith,Chander,M,"H.No. 12, Luthra Ganj, Singrauli 180000",Raichur,Rajasthan,58.8204605,126.183802,270031.0,Actuary,8/4/1946,,126.203165,1.0,2.67e+18
,7/22/2022 23:05,213184000000000.0,,travel,4060.34,Shaan,Chatterjee,F,"H.No. 350, Balasubramanian, Ambarnath-818708",Uluberia,Punjab,-21.556499,-137.510476,600549.0,Make,7/8/1939,-21.564549,-137.493465,1.0,
601195.0,,639016000000.0,fraud_Kadakia-Thaman Pvt Ltd,travel,,Gatik,Mangat,F,"55, Mandal Ganj, Gandhinagar-814994",Hubli–Dharwad,Jharkhand,68.310311,-160.719777,601060.0,Location manager,12/21/1950,68.309232,-160.703672,0.0,2.53e+18
974966.0,3/5/2023 0:27,3538380000000000.0,fraud_Loyal and Sons Pvt Ltd,online_shopping,874.24,Indrajit,Saha,F,,Aurangabad,Nagaland,-83.149623,-123.06639,291484.0,"Surveyor, quantity",10/18/1999,-83.140506,-123.068723,1.0,-7.11e+18
679039.0,8/27/2023 20:10,6011270000000000.0,"fraud_Sharaf, Ganesh and Jhaveri Pvt Ltd",entertainment,771.81,,Varghese,M,,Madhyamgram,Chhattisgarh,,-176.329126,453787.0,Theme park manager,10/11/1961,-12.922434,-176.336884,0.0,-4.78e+18
720262.0,1/25/2023 19:54,30589200000000.0,"fraud_Choudhry, Bhagat and Chaudhry Pvt Ltd",fitness_and_medical,,Armaan,Loyal,F,"94, Mangal Street, Singrauli 379590",Kolkata,,16.1022455,158.185137,953982.0,"Clinical scientist, histocompatibility and immunogenetics",9/28/1949,16.095104,158.197194,0.0,-4.53e+18
740106.0,7/24/2022 17:47,4613660000000000.0,"fraud_Chatterjee, Gokhale and Kadakia Pvt Ltd",online_shopping,7997.67,Elakshi,Tandon,,"75/39, Banerjee, Pimpri-Chinchwad 616962",Berhampur,Sikkim,85.715779,-72.445737,960376.0,Barista,,85.707287,-72.431215,0.0,-8.71e+18
512865.0,4/12/2023 10:18,3538230000000000.0,"fraud_Mahal, Kaur and Hans Pvt Ltd",travel,6966.72,Hrishita,Dada,F,"86, De Street, Ongole-126571",Serampore,Bihar,25.289746,,655226.0,Surgeon,11/9/1983,25.27646,-161.722801,1.0,-8.03e+18
968984.0,10/25/2023 1:07,4023110000000000.0,"fraud_Walla, Sarna and Toor Pvt Ltd",travel,176.79,Adah,Mani,F,"144, Deep Path, Purnia 711684",Bettiah,Haryana,-23.7904085,,999713.0,Recycling officer,4/17/1960,-23.802586,-53.61417,1.0,7.94e+18
675542.0,11/12/2023 13:12,,"fraud_Trivedi, Bhattacharyya and Bumb Pvt Ltd",online_shopping,3211.9,Ehsaan,Bajwa,M,"H.No. 92, Gokhale Zila, Muzaffarpur 417936",Panvel,Manipur,-73.115601,-53.816189,676094.0,Civil Service fast streamer,6/20/1975,-73.115415,,0.0,-4.1e+18
101458.0,9/23/2023 12:25,30031200000000.0,fraud_Bakshi-Amble Pvt Ltd,fitness_and_medical,7701.51,Chirag,Ram,F,"63, Samra Zila, Hosur 276903",Siliguri,Karnataka,-86.7894555,43.922004,13308.0,Occupational therapist,1/28/1960,-86.769848,43.905668,1.0,6.72e+17
579263.0,5/8/2022 3:54,180009000000000.0,fraud_Sahota and Sons Pvt Ltd,fitness_and_medical,5918.61,Samaira,Bala,M,"06, Chahal Street, Dindigul-894223",Ajmer,Uttar Pradesh,-19.530633,158.719222,40080.0,,5/21/1985,-19.545638,158.724351,1.0,-7.36e+18
693200.0,6/15/2023 17:16,6529650000000000.0,"fraud_Raju, Magar and Gaba Pvt Ltd",travel,7448.37,Siya,Jhaveri,M,,Chittoor,Karnataka,11.716837,67.641053,812457.0,Community arts worker,4/13/1984,11.703021,67.633606,1.0,3.87e+18
150825.0,4/30/2023 7:08,6571230000000000.0,fraud_Kannan-Karan Pvt Ltd,entertainment,5268.76,,Kara,M,"H.No. 396, Chana, Jhansi-848570",Junagadh,Assam,-80.8017145,-117.181674,822093.0,Theatre stage manager,3/31/1975,-80.809912,-117.185206,1.0,-8.62e+17
731203.0,7/18/2022 14:19,2231440000000000.0,"fraud_Srinivas, Arora and Venkataraman Pvt Ltd",travel,6221.5,Lavanya,Ramachandran,M,"10/22, Salvi, Karaikudi 680301",Panihati,Nagaland,29.3052055,-28.014069,397048.0,,3/18/1969,29.318421,-28.00893,1.0,4.89e+18
923472.0,10/6/2023 23:21,344761000000000.0,fraud_Sandhu-Sangha Pvt Ltd,online_shopping,3405.98,Divit,Dua,F,"44/88, Sandhu Nagar, North Dumdum 250739",Srikakulam,Meghalaya,-15.8900025,-125.729589,652990.0,Banker,1/4/1943,-15.902478,-125.744729,1.0,-2.21e+18
735679.0,3/6/2023 9:04,30149800000000.0,fraud_Dara-Guha Pvt Ltd,entertainment,6845.15,Bhamini,Bhakta,M,"20, Rao Ganj, Bokaro-241960",Maheshtala,Goa,,20.381019,359484.0,Stage manager,1/29/1949,15.80614,20.372788,0.0,7.98e+18
217911.0,3/27/2024 11:37,180016000000000.0,fraud_Tripathi and Sons Pvt Ltd,travel,,Mohanlal,Sunder,F,"H.No. 85, Batta Zila, Guntur 879435",Hapur,Telangana,53.655227,-27.974688,28438.0,"Engineer, water",4/9/1984,53.668644,-27.957969,0.0,-9.21e+18
997223.0,8/4/2023 22:55,4820120000000.0,"fraud_Dutta, Amble and Tak Pvt Ltd",online_shopping,1605.8,,,F,"34, Raj Chowk, South Dumdum-629089",Lucknow,Sikkim,87.021328,126.133174,825436.0,,,87.038393,126.115694,1.0,3.1e+18
308568.0,7/29/2023 16:44,213144000000000.0,fraud_Tandon PLC Pvt Ltd,online_shopping,2721.58,Madhup,Vig,M,"H.No. 54, Trivedi Circle, Guntakal-872454",Burhanpur,Punjab,66.155676,-128.911221,581719.0,"Conservator, museum/gallery",11/5/1951,66.163892,-128.893902,1.0,1.15e+18
554939.0,1/13/2024 13:49,,fraud_Banerjee-Dayal Pvt Ltd,online_shopping,7549.96,Nirvi,Brahmbhatt,M,"H.No. 89, Handa, Medininagar 894467",Chandigarh,Kerala,-5.9384115,-45.431687,192118.0,Hydrogeologist,10/13/1993,-5.937673,-45.438097,0.0,-6.63e+18
976902.0,1/9/2024 11:26,4353080000000.0,fraud_Tailor-Rege Pvt Ltd,online_shopping,,Sumer,,F,"89/44, Raju Ganj, Danapur-658585",Karnal,Nagaland,-60.344972,-169.42219,491337.0,Fashion designer,10/26/1992,-60.329608,-169.416117,1.0,
415926.0,2/5/2024 7:53,213141000000000.0,"fraud_Chandran, Cheema and Sagar Pvt Ltd",online_shopping,8319.03,Nirvaan,Ranganathan,F,"74/131, Ratta Road, Berhampore-433560",Karawal Nagar,Himachal Pradesh,49.590209,,608154.0,"Nurse, adult",9/1/1985,49.572426,100.332894,1.0,3.13e+18
459328.0,8/27/2023 2:34,,,,6919.49,Manikya,Kothari,F,"54, Grover Path, Purnia-020332",Ambala,Haryana,,73.16486,566547.0,Speech and language therapist,6/13/1997,-13.657734,73.147514,0.0,1.15e+18
738330.0,6/13/2022 2:13,3506960000000000.0,"fraud_Khurana, Bhat and Saraf Pvt Ltd",online_shopping,4100.08,Charvi,Badami,M,"H.No. 48, Shah Circle, Ambattur-341502",Satna,Assam,54.655752,,592468.0,Product manager,11/12/2000,54.652483,-111.05009,0.0,5e+18
915403.0,7/23/2022 9:56,4.44727e+18,,travel,3828.07,Madhav,Kashyap,F,"06/54, Mall Ganj, Etawah-195932",Malda,Uttarakhand,84.517255,-118.64972,92057.0,Geochemist,1/13/1973,84.528817,-118.665976,1.0,-6.52e+18
255395.0,11/4/2023 11:31,4260370000000.0,fraud_Mane and Sons Pvt Ltd,entertainment,9083.26,Tejas,Yadav,M,"57, Warrior Road, Tiruppur 979834",Jalgaon,Sikkim,-35.355794,82.809132,793047.0,,9/3/1980,-35.366192,82.828591,1.0,-4.28e+18
549430.0,1/15/2024 16:21,3596270000000000.0,fraud_Magar-Amble Pvt Ltd,online_shopping,8463.53,Pari,Karnik,F,"68/94, Chana Path, Vadodara-277116",Kota,Mizoram,33.9828845,-89.27436,320937.0,"Therapist, horticultural",3/9/1969,33.970497,-89.265075,1.0,1.7e+18
403624.0,4/11/2024 20:55,6581280000000000.0,fraud_Kapadia-Seth Pvt Ltd,online_shopping,3393.41,Miraan,Barad,F,"H.No. 879, Chana Zila, Allahabad 227338",Tirunelveli,Rajasthan,-35.085525,19.022476,437240.0,Retail banker,1/31/2006,-35.070384,19.028325,0.0,-2.09e+18
